code|text
2679787|8 ML docetaxel 10 MG/ML Injection
2679788|8 ML docetaxel 10 MG/ML Injection [Docivyx]
2679791|sacubitril / valsartan Pellet Product
2679792|sacubitril / valsartan Oral Pellet
2679793|sacubitril 15 MG / valsartan 16 MG Oral Pellet
2679795|Entresto Pellet Product
2679796|sacubitril / valsartan Oral Pellet [Entresto]
2679797|sacubitril 15 MG / valsartan 16 MG Oral Pellet [Entresto]
2679800|sacubitril 6 MG / valsartan 6 MG Oral Pellet
2679802|sacubitril 6 MG / valsartan 6 MG Oral Pellet [Entresto]
2679804|selpercatinib Oral Tablet
2679805|selpercatinib 120 MG Oral Tablet
2679807|selpercatinib Oral Tablet [Retevmo]
2679808|selpercatinib 120 MG Oral Tablet [Retevmo]
2679810|selpercatinib 160 MG Oral Tablet
2679812|selpercatinib 160 MG Oral Tablet [Retevmo]
2679813|selpercatinib 40 MG Oral Tablet
2679814|selpercatinib 40 MG Oral Tablet [Retevmo]
2679815|selpercatinib 80 MG Oral Tablet
2679816|selpercatinib 80 MG Oral Tablet [Retevmo]
2679858|fluralaner / moxidectin Topical Product
2679859|fluralaner / moxidectin Topical Solution
2679860|fluralaner 280 MG/ML / moxidectin 14 MG/ML Topical Solution
2679861|Bravecto Plus
2679863|Bravecto Plus Topical Product
2679864|fluralaner / moxidectin Topical Solution [Bravecto Plus]
2679865|fluralaner 280 MG/ML / moxidectin 14 MG/ML Topical Solution [Bravecto Plus]
2680119|Calmera
2680121|Calmera Oral Product
2680122|Calmera Pill
2680123|clomipramine Oral Tablet [Calmera]
2680125|clomipramine hydrochloride 20 MG Oral Tablet [Calmera]
2680127|clomipramine hydrochloride 40 MG Oral Tablet [Calmera]
2680129|clomipramine hydrochloride 5 MG Oral Tablet [Calmera]
2680131|clomipramine hydrochloride 80 MG Oral Tablet [Calmera]
2680132|Dictamnus albus whole extract
2680133|alpelisib Granule Product
2680134|alpelisib Oral Granules
2680135|alpelisib 50 MG Oral Granules
2680136|Vijoice Granule Product
2680137|alpelisib Oral Granules [Vijoice]
2680138|alpelisib 50 MG Oral Granules [Vijoice]
2680139|{28 (alpelisib 50 MG Oral Granules) } Pack
2680140|{28 (alpelisib 50 MG Oral Granules [Vijoice]) } Pack [Vijoice 50 MG Granules 28 Day]
2680278|asciminib 100 MG Oral Tablet
2680280|asciminib 100 MG Oral Tablet [Scemblix]
2680287|10 ML tocilizumab-bavi 20 MG/ML Injection
2680289|Tofidence
2680291|Tofidence Injectable Product
2680292|tocilizumab Injection [Tofidence]
2680294|10 ML tocilizumab-bavi 20 MG/ML Injection [Tofidence]
2680296|20 ML tocilizumab-bavi 20 MG/ML Injection
2680297|20 ML tocilizumab-bavi 20 MG/ML Injection [Tofidence]
2680298|4 ML tocilizumab-bavi 20 MG/ML Injection
2680299|4 ML tocilizumab-bavi 20 MG/ML Injection [Tofidence]
2680300|acetaminophen 32.5 MG/ML / dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution
2680301|glyceryl 2-caprylate
2680302|iloprost Injection
2680303|1 ML iloprost 0.1 MG/ML Injection
2680305|Aurlumyn
2680307|Aurlumyn Injectable Product
2680308|iloprost Injection [Aurlumyn]
2680309|1 ML iloprost 0.1 MG/ML Injection [Aurlumyn]
2680311|oleamide
2680317|Gentiana manshurica root extract
2680319|lidocaine 40 MG/ML / menthol 7 MG/ML Topical Cream
2680357|salicylic acid 70 MG/ML Topical Solution
2680360|nirogacestat 100 MG Oral Tablet
2680362|nirogacestat 100 MG Oral Tablet [Ogsiveo]
2680363|{14 (nirogacestat 100 MG Oral Tablet) } Pack
2680364|{14 (nirogacestat 100 MG Oral Tablet [Ogsiveo]) } Pack [Ogsiveo 100 MG 7-Day]
2680366|nirogacestat 150 MG Oral Tablet
2680368|nirogacestat 150 MG Oral Tablet [Ogsiveo]
2680369|{14 (nirogacestat 150 MG Oral Tablet) } Pack
2680370|{14 (nirogacestat 150 MG Oral Tablet [Ogsiveo]) } Pack [Ogsiveo 150 MG 7-Day]
2680714|pradofloxacin Injectable Product
2680715|pradofloxacin Injectable Solution
2680716|pradofloxacin 200 MG/ML Injectable Solution
2680717|Pradalex
2680719|Pradalex Injectable Product
2680720|pradofloxacin Injectable Solution [Pradalex]
2680721|pradofloxacin 200 MG/ML Injectable Solution [Pradalex]
2680724|lidocaine 0.0488 MG/MG Medicated Patch
2680726|mirikizumab Prefilled Syringe
2680728|1 ML mirikizumab-mrkz 100 MG/ML Prefilled Syringe
2680730|mirikizumab Prefilled Syringe [Omvoh]
2680732|1 ML mirikizumab-mrkz 100 MG/ML Prefilled Syringe [Omvoh]
2680735|Rextovy
2680737|Rextovy Inhalant Product
2680738|Rextovy Nasal Product
2680739|naloxone Nasal Spray [Rextovy]
2680741|naloxone hydrochloride 16 MG/ML Nasal Spray [Rextovy]
2680743|0.4 ML adalimumab-adbm 100 MG/ML Prefilled Syringe
2680746|0.4 ML adalimumab-adbm 100 MG/ML Prefilled Syringe [Cyltezo]
2680748|0.4 ML adalimumab-adbm 100 MG/ML Auto-Injector
2680750|0.4 ML adalimumab-adbm 100 MG/ML Auto-Injector [Cyltezo]
2680756|{4 (0.4 ML adalimumab-adbm 100 MG/ML Auto-Injector) } Pack
2680757|{4 (0.4 ML adalimumab-adbm 100 MG/ML Auto-Injector [Cyltezo]) } Pack [Cyltezo Pen 40 MG/0.4 ML Starter Pack - Psoriasis]
2680759|{6 (0.4 ML adalimumab-adbm 100 MG/ML Auto-Injector) } Pack
2680760|{6 (0.4 ML adalimumab-adbm 100 MG/ML Auto-Injector [Cyltezo]) } Pack [Cyltezo Pen 40 MG/0.4 ML Starter Pack - Crohn's Disease or Ulcerative Colitis]
2680779|Sprinkle valbenazine 40 MG Oral Capsule
2680780|Sprinkle valbenazine 40 MG Oral Capsule [Ingrezza]
2680781|Sprinkle valbenazine 60 MG Oral Capsule
2680782|Sprinkle valbenazine 60 MG Oral Capsule [Ingrezza]
2680783|Sprinkle valbenazine 80 MG Oral Capsule
2680784|Sprinkle valbenazine 80 MG Oral Capsule [Ingrezza]
2681010|{1 (acetaminophen 33.3 MG/ML / diphenhydramine hydrochloride 1.67 MG/ML Oral Solution) / 1 (acetaminophen 33.3 MG/ML Oral Solution) } Pack
2681011|fidanacogene elaparvovec
2681013|upadacitinib Oral Liquid Product
2681014|upadacitinib Oral Solution
2681015|upadacitinib 1 MG/ML Oral Solution
2681017|Rinvoq Oral Liquid Product
2681018|upadacitinib Oral Solution [Rinvoq]
2681019|upadacitinib 1 MG/ML Oral Solution [Rinvoq]
2681022|fidanacogene elaparvovec Injectable Product
2681023|fidanacogene elaparvovec Injection
2681026|1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection
2681028|Beqvez
2681030|Beqvez Injectable Product
2681031|fidanacogene elaparvovec Injection [Beqvez]
2681033|1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection [Beqvez]
2681035|{4 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection) } Pack
2681036|{4 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection [Beqvez]) } Pack [Beqvez Kit < 75 KG]
2681037|{5 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection) } Pack
2681038|{5 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection [Beqvez]) } Pack [Beqvez Kit 75 - 95 KG]
2681039|{6 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection) } Pack
2681040|{6 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection [Beqvez]) } Pack [Beqvez Kit 95 - 115 KG]
2681041|{7 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection) } Pack
2681042|{7 (1 ML fidanacogene elaparvovec-dzkt 10000000000000 VECTOR-GENOMES/ML Injection [Beqvez]) } Pack [Beqvez Kit 115 - 135 KG]
2681044|100 ML edaravone 0.6 MG/ML Injection
2682429|{4 (apremilast 10 MG Oral Tablet) / 51 (apremilast 20 MG Oral Tablet) } Pack
2682430|{4 (apremilast 10 MG Oral Tablet [Otezla]) / 51 (apremilast 20 MG Oral Tablet [Otezla]) } Pack [Otezla 28-Day 10/20 Starter Pack]
2682431|{4 (apremilast 10 MG Oral Tablet) / 23 (apremilast 20 MG Oral Tablet) } Pack
2682432|{4 (apremilast 10 MG Oral Tablet [Otezla]) / 23 (apremilast 20 MG Oral Tablet [Otezla]) } Pack [Otezla 14-Day 10/20 Starter Pack]
2682434|tovorafenib
2682436|tovorafenib Oral Product
2682437|tovorafenib Oral Powder Product
2682438|tovorafenib Powder for Oral Suspension
2682439|tovorafenib 300 MG Powder for Oral Suspension
2682440|Ojemda
2682442|Ojemda Oral Product
2682443|Ojemda Oral Powder Product
2682444|tovorafenib Powder for Oral Suspension [Ojemda]
2682445|tovorafenib 300 MG Powder for Oral Suspension [Ojemda]
2682448|tovorafenib Pill
2682449|tovorafenib Oral Tablet
2682450|tovorafenib 100 MG Oral Tablet
2682452|Ojemda Pill
2682453|tovorafenib Oral Tablet [Ojemda]
2682454|tovorafenib 100 MG Oral Tablet [Ojemda]
2682551|tangeretin
2682553|torsemide Oral Liquid Product
2682554|torsemide Oral Solution
2682555|torsemide 2 MG/ML Oral Solution
2682556|Upcard
2682558|Upcard Oral Product
2682559|Upcard Oral Liquid Product
2682560|torsemide Oral Solution [Upcard]
2682561|torsemide 2 MG/ML Oral Solution [Upcard]
2682562|diazepam Buccal Product
2682563|diazepam Buccal Film
2682564|diazepam 5 MG Buccal Film
2682565|Libervant
2682567|Libervant Oral Product
2682568|Libervant Buccal Product
2682569|diazepam Buccal Film [Libervant]
2682570|diazepam 5 MG Buccal Film [Libervant]
2682571|diazepam 10 MG Buccal Film
2682573|diazepam 10 MG Buccal Film [Libervant]
2682575|diazepam 12.5 MG Buccal Film
2682577|diazepam 12.5 MG Buccal Film [Libervant]
2682578|diazepam 15 MG Buccal Film
2682580|diazepam 15 MG Buccal Film [Libervant]
2682581|diazepam 7.5 MG Buccal Film
2682583|diazepam 7.5 MG Buccal Film [Libervant]
2682584|chlorhexidine 0.01 MG/MG / salicylic acid 0.01 MG/MG Topical Ointment
26826|hexafluorenium
2682678|nogapendekin alfa inbakicept
2682684|0.4 ML nogapendekin alfa inbakicept-pmln 1 MG/ML Intravesical Solution
2682686|Anktiva
2682691|0.4 ML nogapendekin alfa inbakicept-pmln 1 MG/ML Intravesical Solution [Anktiva]
2682734|Clematis viorna whole extract
2682739|hydroxyurea Oral Liquid Product
2682740|hydroxyurea Oral Solution
2682741|hydroxyurea 100 MG/ML Oral Solution
2682744|vitamin B12 1.5 MG Chewable Tablet
2682746|cholecalciferol 0.125 MG / levomefolate calcium 1.7 MG Oral Tablet
2682748|cholecalciferol 0.125 MG / vitamin K2 0.18 MG Oral Capsule
2682752|potassium nitrate 0.045 MG/MG / sodium fluoride 0.011 MG/MG Toothpaste
2682809|Ricinus communis leaf extract
2682817|sodium fluoride 0.3 MG/ML Mouthwash
2682820|chloroxylenol 1.5 MG/ML Topical Foam
2682953|dioctyldodecyl adipate
2682954|tarlatamab
2682957|tarlatamab Injectable Product
2682958|tarlatamab Injection
2682961|tarlatamab-dlle 1 MG Injection
2682962|Imdelltra
2682964|Imdelltra Injectable Product
2682965|tarlatamab Injection [Imdelltra]
2682967|tarlatamab-dlle 1 MG Injection [Imdelltra]
2682969|tarlatamab-dlle 10 MG Injection
2682971|tarlatamab-dlle 10 MG Injection [Imdelltra]
2683|colchicine
2683093|petrolatum 0.472 MG/MG Topical Ointment
2683094|acetoin
2683194|Chenopodium quinoa whole extract
2683195|Rheum pumilum whole extract
2683196|Aconitum pendulum root extract
2683200|hydroxypropyl guar hydroxypropyltrimonium chloride
2683201|camphor 36 MG/ML / menthol 160 MG/ML Topical Cream
2683202|camphor 36 MG/ML / menthol 160 MG/ML Topical Spray
2683226|{1 (dextromethorphan hydrobromide 1 MG/ML / guaifenesin 20 MG/ML Oral Solution) / 1 (diphenhydramine hydrochloride 2.5 MG/ML Oral Solution) } Pack
2683282|24 HR deutetrabenazine 30 MG Extended Release Oral Tablet
2683285|24 HR deutetrabenazine 30 MG Extended Release Oral Tablet [Austedo]
2683288|24 HR deutetrabenazine 36 MG Extended Release Oral Tablet
2683291|24 HR deutetrabenazine 36 MG Extended Release Oral Tablet [Austedo]
2683294|24 HR deutetrabenazine 42 MG Extended Release Oral Tablet
2683297|24 HR deutetrabenazine 42 MG Extended Release Oral Tablet [Austedo]
2683300|24 HR deutetrabenazine 48 MG Extended Release Oral Tablet
2683303|24 HR deutetrabenazine 48 MG Extended Release Oral Tablet [Austedo]
2683305|50 ML furosemide 10 MG/ML Injection
2683306|100 ML furosemide 10 MG/ML Injection
2683415|demeton-S-methylsulfone
2683416|disodium.alpha.-tocopheryl phosphate, D-
2683419|acetaminophen 250 MG Chewable Tablet
2683420|acetaminophen 32 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML Oral Solution
2683421|brompheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution
2683422|{1 (brompheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution) / 1 (diphenhydramine hydrochloride 1.25 MG/ML Oral Solution) } Pack
2683423|dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG Chewable Tablet
2683424|dextromethorphan hydrobromide 10 MG Chewable Tablet
2683425|{1 (dextromethorphan hydrobromide 10 MG / doxylamine succinate 6.25 MG Chewable Tablet) / 1 (dextromethorphan hydrobromide 10 MG Chewable Tablet) } Pack
2683735|hydrocortisone acetate 10 MG/ML / lidocaine hydrochloride 38.8 MG/ML Topical Cream
2683736|clobetasol Ophthalmic Product
2683737|clobetasol Ophthalmic Suspension
2683740|clobetasol propionate 0.5 MG/ML Ophthalmic Suspension
2684021|mavorixafor
2684023|mavorixafor Oral Product
2684024|mavorixafor Pill
2684025|mavorixafor Oral Capsule
2684026|mavorixafor 100 MG Oral Capsule
2684027|Xolremdi
2684029|Xolremdi Oral Product
2684030|Xolremdi Pill
2684031|mavorixafor Oral Capsule [Xolremdi]
2684032|mavorixafor 100 MG Oral Capsule [Xolremdi]
2684034|lidocaine Topical Spray [Lidotral]
2684036|lidocaine hydrochloride 50 MG/ML Topical Spray [Lidotral]
2684039|ethanol 0.566 ML/ML / lidocaine hydrochloride 20 MG/ML Medicated Pad
2684042|menthol 28.4 MG/ML / methyl salicylate 182 MG/ML Topical Cream
2684625|cholecalciferol 0.1 MG / menatetrenone 0.1 MG Oral Capsule
2684627|menthol 1.7 MG Oral Lozenge [Ricola]
2684846|Myhibbin
2684848|Myhibbin Oral Product
2684849|Myhibbin Oral Liquid Product
2684850|mycophenolate mofetil Oral Suspension [Myhibbin]
2684851|mycophenolate mofetil 200 MG/ML Oral Suspension [Myhibbin]
26849|hexamidine
2684921|acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG / guaifenesin 200 MG Oral Tablet
2684923|menthol 26.7 MG/ML Topical Cream
2684924|colloidal oatmeal 5 MG/ML Topical Lotion
2684941|elafibranor
2684943|elafibranor Oral Product
2684944|elafibranor Pill
2684945|elafibranor Oral Tablet
2684946|elafibranor 80 MG Oral Tablet
2684947|Iqirvo
2684949|Iqirvo Oral Product
2684950|Iqirvo Pill
2684951|elafibranor Oral Tablet [Iqirvo]
2684952|elafibranor 80 MG Oral Tablet [Iqirvo]
2684977|diheptyl adipate
2684979|Ilex cornuta whole extract
2684980|Impatiens walleriana whole extract
2684981|pentapeptide-18
2684982|vitexin
2684985|lidocaine hydrochloride 50 MG/ML / phenylephrine hydrochloride 2.5 MG/ML Rectal Cream
2684986|Lentocilin
2684988|Lentocilin Injectable Product
2684989|penicillin G Injection [Lentocilin]
2684991|penicillin G benzathine 1200000 UNT Injection [Lentocilin]
2684993|dioctyl adipate
2685|colestipol
2685002|respiratory syncytial virus pre-fusion F glycoprotein mRNA
2685004|respiratory syncytial virus pre-fusion F glycoprotein mRNA Injectable Product
2685005|respiratory syncytial virus pre-fusion F glycoprotein mRNA Prefilled Syringe
2685006|0.5 ML respiratory syncytial virus pre-fusion F glycoprotein mRNA 0.1 MG/ML Prefilled Syringe
2685008|Mresvia
2685010|Mresvia Injectable Product
2685011|respiratory syncytial virus pre-fusion F glycoprotein mRNA Prefilled Syringe [Mresvia]
2685012|0.5 ML respiratory syncytial virus pre-fusion F glycoprotein mRNA 0.1 MG/ML Prefilled Syringe [Mresvia]
2685014|Twice-Daily deferiprone 1000 MG Oral Tablet
2685015|Twice-Daily deferiprone 1000 MG Oral Tablet [Ferriprox]
2685197|Torpenz
2685199|Torpenz Oral Product
2685200|Torpenz Pill
2685201|everolimus Oral Tablet [Torpenz]
2685202|everolimus 2.5 MG Oral Tablet [Torpenz]
2685204|everolimus 10 MG Oral Tablet [Torpenz]
2685206|everolimus 5 MG Oral Tablet [Torpenz]
2685208|everolimus 7.5 MG Oral Tablet [Torpenz]
2685209|acetaminophen 325 MG / dextromethorphan hydrobromide 10 MG Chewable Tablet
2685210|dextromethorphan hydrobromide 15 MG / doxylamine succinate 6.25 MG Chewable Tablet
2685212|mineral oil / tetracaine Topical Ointment
2685213|mineral oil 0.744 MG/MG / tetracaine 0.02 MG/MG Topical Ointment
2685215|vigabatrin Oral Liquid Product
2685216|vigabatrin Oral Solution
2685217|vigabatrin 100 MG/ML Oral Solution
2685218|Vigafyde
2685220|Vigafyde Oral Product
2685221|Vigafyde Oral Liquid Product
2685222|vigabatrin Oral Solution [Vigafyde]
2685223|vigabatrin 100 MG/ML Oral Solution [Vigafyde]
2685224|Trimazole
2685226|Trimazole Topical Product
2685227|clotrimazole Topical Cream [Trimazole]
2685228|clotrimazole 10 MG/ML Topical Cream [Trimazole]
2685236|imetelstat
2685239|imetelstat Injectable Product
2685240|imetelstat Injection
2685241|imetelstat 47 MG Injection
2685242|Rytelo
2685244|Rytelo Injectable Product
2685245|imetelstat Injection [Rytelo]
2685246|imetelstat 47 MG Injection [Rytelo]
2685248|imetelstat 188 MG Injection
2685250|imetelstat 188 MG Injection [Rytelo]
2685256|Tricylate
2685258|Tricylate Topical Product
2685259|menthol / methyl salicylate Topical Cream [Tricylate]
2685260|menthol 20 MG/ML / methyl salicylate 100 MG/ML Topical Cream [Tricylate]
2685261|tolnaftate Topical Cream [Tritolnacide]
2685262|tolnaftate 10 MG/ML Topical Cream [Tritolnacide]
2685263|brompheniramine maleate 0.2 MG/ML Oral Solution
2685292|corticotropin Prefilled Syringe
2685293|1 ML corticotropin 80 UNT/ML Prefilled Syringe
2685295|corticotropin Prefilled Syringe [Acthar]
2685296|1 ML corticotropin 80 UNT/ML Prefilled Syringe [Acthar]
2685298|0.5 ML corticotropin 80 UNT/ML Prefilled Syringe
2685299|0.5 ML corticotropin 80 UNT/ML Prefilled Syringe [Acthar]
2685302|dictamnine
2685347|Carprovet Injectable Product
2685348|carprofen Injectable Solution [Carprovet]
2685349|carprofen 50 MG/ML Injectable Solution [Carprovet]
2685485|benzocaine Vaginal Product
2685486|benzocaine Vaginal Cream
2685487|benzocaine 50 MG/ML Vaginal Cream
2685488|diphenhydramine hydrochloride 0.833 MG/ML Oral Solution
2685489|ondansetron 16 MG Disintegrating Oral Tablet
2685490|{1 (dextromethorphan hydrobromide 0.667 MG/ML / guaifenesin 13.3 MG/ML Oral Solution) / 1 (diphenhydramine hydrochloride 0.833 MG/ML Oral Solution) } Pack
2685535|hydrocortisone 5 MG/ML / lidocaine hydrochloride 30 MG/ML Topical Cream
2685542|colloidal oatmeal 0.01 MG/MG Topical Gel
2685613|ondansetron 24 MG Disintegrating Oral Tablet
2685614|3 ML rozanolixizumab-noli 140 MG/ML Injection
2685615|3 ML rozanolixizumab-noli 140 MG/ML Injection [Rystiggo]
2685616|4 ML rozanolixizumab-noli 140 MG/ML Injection
2685617|4 ML rozanolixizumab-noli 140 MG/ML Injection [Rystiggo]
2685618|6 ML rozanolixizumab-noli 140 MG/ML Injection
2685619|6 ML rozanolixizumab-noli 140 MG/ML Injection [Rystiggo]
2685740|(2-naphthyloxy)acetic acid
2685741|resacetophenone
2685742|2-methyllactic acid
2686032|Gleditsia sinensis seed extract
2686033|PEG-50 lanolin
2686034|Syringa oblata whole extract
2686036|dimenhydrinate 15 MG Chewable Tablet [Gravol]
2686037|Inversedine
2686039|Inversedine Injectable Product
2686040|atipamezole Injectable Solution [Inversedine]
2686042|atipamezole hydrochloride 5 MG/ML Injectable Solution [Inversedine]
2686045|0.9 ML tocilizumab-aazg 180 MG/ML Auto-Injector
2686048|tocilizumab Auto-Injector [Tyenne]
2686050|0.9 ML tocilizumab-aazg 180 MG/ML Auto-Injector [Tyenne]
2686053|0.9 ML tocilizumab-aazg 180 MG/ML Prefilled Syringe
2686055|tocilizumab Prefilled Syringe [Tyenne]
2686057|0.9 ML tocilizumab-aazg 180 MG/ML Prefilled Syringe [Tyenne]
2686059|tralokinumab Auto-Injector
2686061|2 ML tralokinumab-ldrm 150 MG/ML Auto-Injector
2686063|tralokinumab Auto-Injector [Adbry]
2686065|2 ML tralokinumab-ldrm 150 MG/ML Auto-Injector [Adbry]
2686069|estradiol 3-benzoate 7 MG / trenbolone acetate 50 MG Drug Implant
2686071|estradiol 3-benzoate 7 MG / trenbolone acetate 50 MG Drug Implant [Synovex]
2686153|24 HR deutetrabenazine 18 MG Extended Release Oral Tablet
2686156|24 HR deutetrabenazine 18 MG Extended Release Oral Tablet [Austedo]
2686158|ethylparaben potassium
2686612|{7 (24 HR deutetrabenazine 12 MG Extended Release Oral Tablet) / 7 (24 HR deutetrabenazine 18 MG Extended Release Oral Tablet) / 7 (24 HR deutetrabenazine 24 MG Extended Release Oral Tablet) / 7 (24 HR deutetrabenazine 30 MG Extended Release Oral Tablet) } Pack
2686613|{7 (24 HR deutetrabenazine 12 MG Extended Release Oral Tablet [Austedo]) / 7 (24 HR deutetrabenazine 18 MG Extended Release Oral Tablet [Austedo]) / 7 (24 HR deutetrabenazine 24 MG Extended Release Oral Tablet [Austedo]) / 7 (24 HR deutetrabenazine 30 MG Extended Release Oral Tablet [Austedo]) } Pack [Austedo XR Once Daily, 4 Week Titration Pack, 12 MG / 18 MG / 24 MG / 30 MG]
2686619|crovalimab
2686622|crovalimab Injectable Product
2686623|crovalimab Injection
2686626|2 ML crovalimab-akkz 170 MG/ML Injection
2686628|Piasky
2686630|Piasky Injectable Product
2686631|crovalimab Injection [Piasky]
2686633|2 ML crovalimab-akkz 170 MG/ML Injection [Piasky]
26867|hexocyclium
2686917|Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine
2686918|Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine
2686919|Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine
2686920|Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine
2686921|Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine
2686922|Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine
2686923|Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine
2686924|Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine
2686925|Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine
2686926|Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine
2686927|Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine
2686931|0.5 ML influenza A virus A/Thailand/8/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Prefilled Syringe
2686933|Fluarix 2024-2025
2686935|Fluarix 2024-2025 Injectable Product
2686936|influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe [Fluarix 2024-2025]
2686938|0.5 ML influenza A virus A/Thailand/8/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Prefilled Syringe [Fluarix 2024-2025]
2686940|Flulaval 2024-2025
2686942|Flulaval 2024-2025 Injectable Product
2686943|influenza A virus (H1N1) antigen / influenza A virus (H3N2) antigen / influenza B virus antigen Prefilled Syringe [Flulaval 2024-2025]
2686945|0.5 ML influenza A virus A/Thailand/8/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Prefilled Syringe [Flulaval 2024-2025]
2686947|direct red 81
2686970|Streptococcus pneumoniae serotype 10A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 11A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 12F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 15A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 16F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 17F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 19A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 20A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 22F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 23A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 23B capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 24F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 3 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 31 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 33F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 35B capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 6A capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 7F capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 8 capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype 9N capsular antigen diphtheria CRM197 protein conjugate vaccine / Streptococcus pneumoniae serotype DEOAC15B capsular antigen diphtheria CRM197 protein conjugate vaccine Injectable Product
